2.287000000000000455e+03	2.536000000000000000e+03
2.287000000000000000e+03	2.536000000000000455e+03
2.287000000000000000e+03	2.536000000000000000e+03
2.287000000000000455e+03	2.535999999999999545e+03
2.286999999999999545e+03	2.536000000000000455e+03
2.549999999999999545e+03	2.268000000000000000e+03
2.462000000000000455e+03	2.382000000000000000e+03
2.198000000000000909e+03	2.647000000000000000e+03
2.481999999999999091e+03	2.364000000000000000e+03
2.462000000000000000e+03	2.382000000000000000e+03
2.355000000000000000e+03	2.440000000000000000e+03
2.549999999999999091e+03	2.268000000000000000e+03
2.158000000000000000e+03	2.681000000000000000e+03
2.481999999999999545e+03	2.363999999999999545e+03
2.223000000000000000e+03	2.639999999999999545e+03
2.458000000000000455e+03	2.385000000000000000e+03
2.458000000000000000e+03	2.385000000000000000e+03
2.177000000000000455e+03	2.647000000000000000e+03
2.478999999999999091e+03	2.367000000000000000e+03
2.223000000000000000e+03	2.640000000000000455e+03
2.461999999999999545e+03	2.382000000000000000e+03
2.530000000000000455e+03	2.286000000000000000e+03
2.549999999999998636e+03	2.268000000000000000e+03
2.461999999999999091e+03	2.382000000000000000e+03
2.457999999999999545e+03	2.385000000000000909e+03
2.286999999999999545e+03	2.536000000000000909e+03
2.526000000000000000e+03	2.289000000000000000e+03
2.484000000000000000e+03	2.331000000000000000e+03
2.457999999999999545e+03	2.385000000000000000e+03
2.310999999999999091e+03	2.518000000000000455e+03
2.455000000000000455e+03	2.388000000000000000e+03
2.482000000000000000e+03	2.350000000000000000e+03
2.529999999999999545e+03	2.286000000000000000e+03
2.311999999999999545e+03	2.505000000000000455e+03
2.461999999999999091e+03	2.382000000000000000e+03
2.484000000000000000e+03	2.331000000000000000e+03
2.549999999999999545e+03	2.267999999999999545e+03
2.482000000000000000e+03	2.350000000000000000e+03
2.482000000000000000e+03	2.350000000000000000e+03
2.483999999999999545e+03	2.331000000000000455e+03
2.083000000000000455e+03	2.820000000000000000e+03
2.312000000000000455e+03	2.505000000000000000e+03
2.478999999999998636e+03	2.367000000000000000e+03
2.158000000000000000e+03	2.681000000000000000e+03
2.177000000000000000e+03	2.647000000000000455e+03
2.310999999999999091e+03	2.518000000000000000e+03
2.311999999999999545e+03	2.505000000000000455e+03
2.529999999999999091e+03	2.286000000000000000e+03
2.593999999999999091e+03	2.243000000000000455e+03
2.646000000000000455e+03	2.209000000000000455e+03
2.309000000000000455e+03	2.525000000000000000e+03
2.513999999999999545e+03	2.328999999999999545e+03
2.311000000000000000e+03	2.517999999999999545e+03
2.157999999999999545e+03	2.681000000000000000e+03
2.311999999999999091e+03	2.505000000000000909e+03
2.525999999999999545e+03	2.289000000000000000e+03
2.158000000000000455e+03	2.680999999999999545e+03
2.176999999999999545e+03	2.647000000000000455e+03
2.577999999999999545e+03	2.265000000000000000e+03
2.226000000000000000e+03	2.584999999999999545e+03
2.226000000000000000e+03	2.585000000000000455e+03
2.609000000000000000e+03	2.209000000000000909e+03
2.177000000000000455e+03	2.647000000000000000e+03
2.158000000000000000e+03	2.680999999999999545e+03
2.102000000000000455e+03	2.716999999999999545e+03
2.309000000000000455e+03	2.525000000000000455e+03
2.809999999999999545e+03	2.197999999999999545e+03
2.223000000000000000e+03	2.615000000000000455e+03
2.226000000000000000e+03	2.585000000000000000e+03
2.483999999999999091e+03	2.331000000000000455e+03
2.244999999999999545e+03	2.551000000000000455e+03
2.309000000000000455e+03	2.525000000000000000e+03
2.311000000000000000e+03	2.517999999999999545e+03
2.418000000000000000e+03	2.392000000000000455e+03
2.355000000000000000e+03	2.440000000000000000e+03
2.609000000000000000e+03	2.209000000000000909e+03
2.245000000000000455e+03	2.551000000000000000e+03
2.355000000000000000e+03	2.440000000000000000e+03
2.223000000000000000e+03	2.615000000000000000e+03
2.593999999999999545e+03	2.243000000000000000e+03
2.418000000000000455e+03	2.392000000000000000e+03
2.609000000000000455e+03	2.209000000000000455e+03
2.225999999999999091e+03	2.585000000000000455e+03
2.245000000000000000e+03	2.551000000000000000e+03
2.417999999999999545e+03	2.392000000000000455e+03
2.481999999999999545e+03	2.350000000000000455e+03
2.418000000000000455e+03	2.391999999999999545e+03
2.244999999999999545e+03	2.551000000000000455e+03
2.330000000000000909e+03	2.468000000000000000e+03
2.095000000000000455e+03	2.805000000000000000e+03
2.312000000000000455e+03	2.505000000000000000e+03
2.330000000000000455e+03	2.468000000000000455e+03
2.226000000000000000e+03	2.584999999999999545e+03
2.407000000000000455e+03	2.415000000000000455e+03
2.095000000000000455e+03	2.804999999999999091e+03
2.094999999999999545e+03	2.805000000000000000e+03
2.330000000000000000e+03	2.468000000000000455e+03
2.529999999999999091e+03	2.286000000000000000e+03
2.415000000000000909e+03	2.395000000000000455e+03
2.407000000000000000e+03	2.415000000000000455e+03
2.483999999999999545e+03	2.331000000000000000e+03
2.244999999999999545e+03	2.551000000000000000e+03
2.354999999999999091e+03	2.440000000000000000e+03
2.311999999999999545e+03	2.505000000000000000e+03
2.245000000000000455e+03	2.551000000000000000e+03
