2.839000000000000455e+03	2.080000000000000455e+03
2.584999999999999545e+03	2.241000000000000000e+03
2.311000000000000000e+03	2.525000000000000455e+03
2.631000000000000000e+03	2.223000000000000455e+03
2.644000000000000000e+03	2.182000000000000000e+03
2.862000000000000455e+03	2.057000000000000000e+03
2.795000000000000909e+03	2.090000000000000000e+03
2.685000000000000455e+03	2.164999999999999545e+03
2.865999999999999545e+03	2.054000000000000000e+03
2.689000000000001364e+03	2.161999999999999545e+03
2.266000000000000000e+03	2.558000000000000000e+03
2.643999999999999545e+03	2.182000000000000455e+03
2.744000000000000000e+03	2.105999999999999545e+03
2.743999999999999545e+03	2.105999999999999545e+03
2.624999999999999545e+03	2.225999999999999545e+03
2.684999999999999545e+03	2.165000000000000000e+03
2.584999999999999545e+03	2.237000000000000455e+03
2.631000000000000000e+03	2.223000000000000000e+03
2.684999999999999545e+03	2.165000000000000000e+03
2.685000000000000000e+03	2.164999999999999545e+03
2.624999999999999091e+03	2.226000000000000000e+03
2.632999999999999545e+03	2.216000000000000000e+03
2.794999999999999091e+03	2.090000000000000455e+03
2.585000000000000000e+03	2.231999999999999545e+03
2.798999999999999545e+03	2.087000000000000000e+03
2.747999999999999091e+03	2.103000000000000455e+03
2.518000000000000000e+03	2.265000000000000000e+03
2.624999999999999545e+03	2.226000000000000000e+03
2.160000000000000000e+03	2.689000000000000455e+03
2.748000000000000000e+03	2.103000000000000000e+03
2.205000000000000000e+03	2.667000000000000000e+03
2.747999999999999091e+03	2.103000000000000455e+03
2.748000000000000000e+03	2.102999999999999545e+03
2.355000000000000000e+03	2.447000000000000000e+03
2.747999999999999545e+03	2.103000000000000000e+03
2.799000000000000909e+03	2.087000000000000000e+03
2.474000000000000000e+03	2.311000000000000000e+03
2.835000000000000909e+03	2.085000000000000909e+03
2.719999999999999545e+03	2.106000000000000455e+03
2.688999999999999091e+03	2.162000000000000455e+03
2.314000000000000455e+03	2.510000000000000000e+03
2.377000000000000455e+03	2.417000000000000000e+03
2.269000000000000455e+03	2.534000000000000000e+03
2.637000000000000455e+03	2.213000000000000000e+03
2.584999999999999545e+03	2.232000000000000000e+03
2.644000000000000000e+03	2.182000000000000000e+03
2.160000000000000000e+03	2.689000000000000000e+03
2.633000000000000455e+03	2.216000000000000000e+03
2.689000000000000000e+03	2.161999999999999545e+03
2.188000000000000455e+03	2.671000000000000000e+03
2.702000000000000455e+03	2.148000000000000000e+03
2.407000000000000000e+03	2.383999999999999545e+03
2.643999999999999545e+03	2.182000000000000455e+03
2.145999999999999545e+03	2.776000000000000000e+03
2.364000000000000000e+03	2.421000000000000000e+03
2.643000000000000455e+03	2.207000000000000000e+03
2.720000000000000455e+03	2.106000000000000000e+03
2.377000000000000455e+03	2.417000000000000000e+03
2.533000000000000000e+03	2.260999999999999545e+03
2.473999999999999545e+03	2.320000000000000455e+03
2.318000000000000000e+03	2.467000000000000000e+03
2.242000000000000455e+03	2.592999999999999545e+03
2.620000000000000455e+03	2.231000000000000909e+03
2.188000000000000455e+03	2.670999999999999545e+03
2.269000000000000455e+03	2.533999999999999545e+03
2.688999999999999091e+03	2.162000000000000000e+03
2.684999999999999545e+03	2.164999999999999545e+03
2.633000000000000000e+03	2.216000000000000000e+03
2.128000000000000000e+03	3.011000000000000000e+03
2.487000000000000000e+03	2.307000000000000455e+03
2.701999999999999545e+03	2.148000000000000000e+03
2.643000000000001364e+03	2.206999999999999545e+03
2.581000000000000000e+03	2.244000000000000000e+03
2.265000000000000455e+03	2.580000000000000000e+03
2.643000000000000000e+03	2.207000000000000455e+03
2.581000000000000000e+03	2.243999999999999091e+03
2.637000000000000000e+03	2.213000000000000000e+03
2.459000000000000455e+03	2.324000000000000455e+03
2.210000000000000000e+03	2.593000000000000000e+03
2.159999999999999545e+03	2.689000000000000455e+03
2.318000000000000455e+03	2.467000000000000000e+03
2.660999999999999091e+03	2.165000000000000000e+03
2.795000000000000000e+03	2.090000000000000000e+03
2.407000000000000455e+03	2.375000000000000000e+03
2.415000000000000000e+03	2.370000000000000000e+03
